ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film767],Fantastic Planet,16306,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,1973-12-01,72,"Animation,Science Fiction",fr,"Gérard Hernandez,Jean Valmont,Jennifer Drake,Yves Barsacq,Jeanine Forney",René Laloux,Anatole Dauman,,,"Hélène Arnal,Marta Látalová","Boris Baromykin,Lubomír Rejthar",Alain Goraguer,,,,
[Film76803],Ernesto,225408,/euZYIgXNTIYuODAM96Tc21oTbPJ.jpg,1979-01-12,98,"Drama,Music,Romance",it,"Martin Halm,Michele Placido,Virna Lisi,Turi Ferro,Lara Wendel",Salvatore Samperi,"José Frade,Salvatore Samperi,Marco Tamburella","Barbara Alberti,Amedeo Pagani,Salvatore Samperi",,Sergio Montanari,Camillo Bazzoni,,,Ezio Altieri,"Ezio Altieri,Christiana Lafayette",Giuliano Laurenti
[Film76827],Repeated Absences,295912,/1tyoj4hZZIrtsuRt7qqKlz30LBq.jpg,1972-11-01,79,Drama,fr,"Patrick Penn,Nathalie Delon,Claude Génia,Patrick Jouané,Corinne Le Poulain",Guy Gilles,"Alain Poiré,Danièle Delorme,Yves Robert,Jacques Portet,François Reichenbach",Guy Gilles,"Henri Roux,Jean-Louis Ducarme",Hélène Viard,Philippe Rousselot,Jean-Pierre Stora,,,,
[Film77380],Woman of Fire,108175,/6cZjgQVIlWTayB0JU0UZF64i75B.jpg,1971-04-01,100,"Crime,Drama",ko,"Youn Yuh-jung,Nam Koong-won,Jeon Gye-hyeon,Choi Mu-ryong,Yeong-a Oh",Kim Ki-young,Jung Jin-woo,Kim Ki-young,,Kim Hui-su,Jeong Il-seong,Han Sang-gi,,Park Seok-in,,
[Film7763],Female Convict Scorpion: Jailhouse 41,39872,/q2PYJshLAXKxd2tsXqgifhbkfAp.jpg,1972-12-30,90,"Action,Crime,Drama,Thriller",ja,"Meiko Kaji,Fumio Watanabe,Kayoko Shiraishi,Yuki Aresa,Hiroko Isayama",Shunya Ito,Kineo Yoshimine,,,Osamu Tanaka,Masao Shimizu,Shunsuke Kikuchi,Tadayuki Kuwana,,Sadako Miyashita,Kurazô Sumiyoshi
[Film77986],Lullaby of the Earth,129377,/uDhykCOfBRusTYLe3HTQfVrYZ1f.jpg,1976-06-12,111,Drama,ja,"Mieko Harada,Natsuko Kahara,Mihoko Nakagawa,Yûsuke Satô,Shigeo Katô",Yasuzō Masumura,Hiroaki Fujii,,,Tatsuji Nakashizu,Yoshihisa Nakagawa,Jiro Takemura,Shigeo Mano,,,
[Film7825],The Driver,2153,/eaPcjoGR3ZzHTNTeHGqmihOyLN7.jpg,1978-06-08,91,"Action,Crime,Drama,Thriller",en,"Ryan O'Neal,Bruce Dern,Isabelle Adjani,Ronee Blakley,Matt Clark",Walter Hill,Lawrence Gordon,,,"Tina Hirsch,Robert K. Lambert",Philip H. Lathrop,Michael Small,David M. Haber,Harry Horner,"Jack Bear,Robert Cornwall,Jennifer L. Parsons",
[Film7847],Rabid Dogs,5482,/coPfiRtfFvbEOJra64hnlXMsY8w.jpg,1974-01-01,96,"Crime,Drama,Thriller",it,"Riccardo Cucciolla,Don Backy,Lea Lander,Maurice Poli,George Eastman",Mario Bava,"Lamberto Bava,Alfredo Leone,Roberto Loyola",Michael J. Carroll,,Carlo Reali,"Mario Bava,Emilio Varriano",Stelvio Cipriani,,,,
[Film7852],Shock,26680,/ApYarwDS09ll1I1zZV9XFUe6aGe.jpg,1977-07-15,85,"War,Horror,Science Fiction",en,"Peter Cushing,John Carradine,Brooke Adams,Fred Buch,Jack Davidson",Ken Wiederhorn,Reuben Trane,,,Norman Gay,Reuben Trane,Richard Einhorn,,Jessica Sack,,
[Film7878],Fritz the Cat,12593,/aZgHOb5QHvLLn4kxxBTVb0BNqW.jpg,1972-04-12,78,"Animation,Comedy,Drama",en,"Skip Hinnant,Rosetta LeNoire,John McCurry,Phil Seuling,Judy Engles",Ralph Bakshi,Steve Krantz,,,Renn Reynolds,"Ted C. Bemiller,Gene Borghi","Ed Bogas,Ray Shanklin",,,,
[Film78946],Casual Relations,,,,,,,,,,,,,,,,,,
[Film7903],Scum,25476,/7jgzCmnF4QwRGbv2ubK9VIOAkJp.jpg,1979-09-12,98,"Crime,Drama",en,"Ray Winstone,Mick Ford,Julian Firth,John Blundell,Phil Daniels",Alan Clarke,"Clive Parsons,Davina Belling",Roy Minton,,Michael Bradsell,Phil Meheux,,Mike Porter,Mike Porter,,Debbie Scragg
[Film79182],Crystal Voyager,145160,/dVWAyH6yLRs7rRTBnY58B6mgQrE.jpg,1973-12-05,78,Documentary,en,"George Greenough,Ritchie West,Nat Young",David Elfick,David Elfick,George Greenough,,"George Greenough,Rhonda MacGregor,Albert Falzon",,,,,,
[Film7962],Real Life,33250,/vahD3DMhaQ8rigZak21PJCMTdux.jpg,1979-03-02,99,Comedy,en,"Albert Brooks,Charles Grodin,Frances Lee McCain,Lisa Urette,Robert Stirrat",Albert Brooks,Penelope Spheeris,"Albert Brooks,Harry Shearer,Monica Mcgowan Johnson",,David Finfer,Eric Saarinen,,,,,
[Film79650],Recurrence,,,,,,,,,,,,,,,,,,
[Film7971],Bad Company,31591,/8UpEdkJmdjwQb6OJJyPRSMf80v6.jpg,1972-10-08,93,"Western,Drama",en,"Jeff Bridges,Barry Brown,David Huddleston,Jerry Houser,Geoffrey Lewis",Robert Benton,Stanley R. Jaffe,"David Newman,Robert Benton",,"Ralph Rosenblum,Ron Kalish",Gordon Willis,Harvey Schmidt,Robert Gundlach,Paul Sylbert,Anthea Sylbert,Hank Edds
[Film79743],O Pornógrafo,195201,/aAJgSFu8ALFADf5EGBsimIa8qgM.jpg,1970-11-22,79,Comedy,pt,"Stênio Garcia,Liana Duval,Sérgio Hingst,Edgar Gurgel Aranha,Julia Miranda",João Callegaro,,"João Callegaro,Jairo Ferreira",,,,,,,,
[Film7992],"Ugly, Dirty and Bad",19413,/fnq2BD4VKESBTT0kNf8JTPk1Myo.jpg,1976-09-23,115,"Comedy,Drama",it,"Nino Manfredi,Maria Luisa Santella,Linda Moretti,Franco Merli,Maria Bosco",Ettore Scola,Carlo Ponti,"Ruggero Maccari,Ettore Scola",Carlo Palmieri,Raimondo Crociani,Dario Di Palma,Armando Trovajoli,,"Luciano Ricceri,Franco Velchi",Danda Ortona,
[Film7995],A Special Day,42229,/6ZzkiTbuf2ltEPunhQolGIcckyS.jpg,1977-08-11,106,"Drama,Romance",it,"Sophia Loren,Marcello Mastroianni,John Vernon,Françoise Berd,Patrizia Basso",Ettore Scola,Carlo Ponti,"Ruggero Maccari,Ettore Scola,Maurizio Costanzo",,Raimondo Crociani,Pasqualino De Santis,Armando Trovajoli,,Luciano Ricceri,Enrico Sabbatini,Franco Freda
[Film8004],Brutal Nights,28682,/nkrect0e1EjTohYmnziiMuLmS3z.jpg,1977-01-05,100,"Drama,Mystery",it,"Laura Gemser,Gabriele Tinti,Roger Browne,Riccardo Salvino,Lars Bloch",Joe D'Amato,Edmondo Amati,,,Vincenzo Tomassi,Joe D'Amato,Nico Fidenco,Marco Dentici,,,Maurizio Trani
[Film80248],Minamata - The Victims and Their World,125374,/4Ko91L4wa9Ju14AVGcmoWYytFt8.jpg,1971-03-12,167,Documentary,ja,,Noriaki Tsuchimoto,Ryutaro Takagi,,,Takako Sekizawa,Koshiro Otsu,,,,,
[Film80577],Apaches,164337,/1gAZzC0YtsWQqwAgBaxqcDIZld1.jpg,1977-02-01,28,"Drama,Horror,Thriller",en,"Louise O'Hara,Robbie Oubridge,Ian Scrace,Sharon Smart,Fion Smith",John Mackenzie,"Leon Clore,John Arnold",,,Barney Greenwood,Phil Meheux,,,,,
[Film8074],Sisters,22307,/q1nXg56iEKSqlPyC8eEsiEchykj.jpg,1973-03-26,93,"Horror,Mystery,Thriller",en,"Margot Kidder,Jennifer Salt,Charles Durning,William Finley,Lisle Wilson",Brian De Palma,Edward R. Pressman,,,Paul Hirsch,Gregory Sandor,Bernard Herrmann,,Gary Weist,,
[Film80947],From the Notebook of...,104901,/zyxzHwHoyuxuV1qPhUkQ6z0z1hp.jpg,1971-11-06,48,,en,"Robert Beavers,Gregory J. Markopoulos",Robert Beavers,,,,Robert Beavers,,,,,,
[Film80951],Ruskin,,,,,,,,,,,,,,,,,,
[Film8111],The Parallax View,17365,/6Ef0w6xcBbRUiKQkSSECw7xjsg3.jpg,1974-06-14,102,"Crime,Drama,Thriller",en,"Warren Beatty,Paula Prentiss,William Daniels,Walter McGinn,Hume Cronyn",Alan J. Pakula,Alan J. Pakula,,,John W. Wheeler,Gordon Willis,Michael Small,,George Jenkins,Frank L. Thompson,William Turner
[Film8119],Bone,27012,/ik2QO1CLffGOO8khqTfbHMKlTIa.jpg,1972-07-01,95,"Comedy,Thriller",en,"Yaphet Kotto,Andrew Duggan,Jeannie Berlin,Joyce Van Patten,Casey King",Larry Cohen,Larry Cohen,Larry Cohen,,"George Folsey Jr.,Michael D. Corey",George J. Folsey,Gil Mellé,,,,
[Film8134],The Mack,29515,/xcS9bxWGFzC3cA7qAOjcIjKajSf.jpg,1973-04-04,110,Drama,en,"Max Julien,Don Gordon,Richard Pryor,Carol Speed,George Murdock",Michael Campus,Harvey Bernhard,Robert J. Poole,,Frank C. Decot,Ralph Woolsey,Willie Hutch,,,,Thomas Tuttle
[Film81413],Woman of the Ganges,65883,/13VqEkDhhRWYGzGV632VfOXSFnG.jpg,1974-04-03,85,"Drama,Romance",fr,"Catherine Sellers,Nicole Hiss,Gérard Depardieu,Dionys Mascolo,Christian Baltauss",Marguerite Duras,Stéphane Tchalgadjieff,Marguerite Duras,,"Danielle Jaeggi,Solange Leprince","Ghislain Cloquet,Bruno Nuytten",Carlos D'Alessio,,,,
[Film81431],Yessongs,29190,/gHWubH25DyKTVN8BPMrqpuGJxKA.jpg,1975-03-10,72,Music,en,"Jon Anderson,Steve Howe,Chris Squire,Alan White,Rick Wakeman",Peter Neal,,,,Philip Howe,,,,,,
[Film8145],Jonah Who Will Be 25 in the Year 2000,42237,/dmXhknU2UW6pSdPiRZ3d9TaWjj7.jpg,1976-01-01,116,Drama,fr,"Myriam Boyer,Jean-Luc Bideau,Miou-Miou,Rufus,Jacques Denis",Alain Tanner,,"John Berger,Alain Tanner",,,Renato Berta,,,,,
[Film81556],Nine Months,388412,,1972-04-01,72,,en,,S. Sukhdev,,,,,,,,,,
[Film8156],The Rose,16323,/3hYyA2g5r0TDRbkSAOEeKelylh2.jpg,1979-11-07,125,"Drama,Music,Romance",en,"Bette Midler,Alan Bates,Frederic Forrest,Harry Dean Stanton,Barry Primus",Mark Rydell,"Aaron Russo,Marvin Worth",,,"Robert L. Wolfe,Carroll Timothy O'Meara",Vilmos Zsigmond,,James L. Schoppe,Richard Macdonald,Theoni V. Aldredge,Jeff Angell
[Film81813],The Lorax,,,,,,,,,,,,,,,,,,
[Film8191],Scream Blacula Scream,,,,,,,,,,,,,,,,,,
[Film8194],The Spook Who Sat by the Door,62330,/bDpkeVZq66vvPQuOCYW2n3DD9Rp.jpg,1973-09-21,102,"Action,Drama,Crime,War",en,"Lawrence Cook,Janet League,Paula Kelly,J.A. Preston,Paul Butler",Ivan Dixon,"Ivan Dixon,Sam Greenlee",,,"Michael Kahn,Thomas Penick",Michel Hugo,Herbie Hancock,A. Leslie Thomas,,,
[Film82342],Olsenbanden for full musikk,24688,/w0gjpNNMyK7hernkCXk9iyJJ2q4.jpg,1976-12-26,91,"Comedy,Crime",no,"Arve Opsahl,Carsten Byhring,Sverre Holm,Aud Schønemann,Pål Johannessen",Knut Bohwim,,"Erik Balling,Henning Bahs",,Per A. Anonsen,Mattis Mathiesen,,,Peter Høimark,,Tryggve Larssen
[Film8293],The Serpent's Egg,47474,/n7z0doFkXHcvo8QQWHLFnkEPXRU.jpg,1977-10-28,120,"Thriller,Drama,Mystery",en,"David Carradine,Liv Ullmann,Gert Fröbe,Heinz Bennent,Toni Berger",Ingmar Bergman,Dino De Laurentiis,Ingmar Bergman,Karsten Ullrich,Jutta Hering,,,"Werner Achmann,Herbert Strabel,Friedrich Thaler",,Charlotte Flemming,"Raimund Stangl,Susi Krause,Franz Göbel,Babette Juli"
[Film8295],The Beast,40218,/fNJLiSDHjQdoZzB1EfjSORZE1ra.jpg,1974-04-01,93,"Horror,Mystery",en,"Calvin Lockhart,Peter Cushing,Marlene Clark,Charles Gray,Anton Diffring",Paul Annett,"Max Rosenberg,Milton Subotsky",,,Peter Tanner,Jack Hildyard,Douglas Gamley,John Stoll,,,Paul Rabiger
[Film8305],The Lacemaker,56935,/5sbMAAST0ZD1newt9U26fQ8mQMG.jpg,1977-05-25,107,"Drama,Romance",fr,"Isabelle Huppert,Yves Beneyton,Florence Giorgetti,Renate Schroeter,Christian Baltauss",Claude Goretta,Daniel Toscan du Plantier,Claude Goretta,,Joële Van Effenterre,Jean Boffety,Pierre Jansen,,"Claude Chevant,Serge Etter",,Florence Fouquier D'Herouel
[Film8309],"Cool, Calm and Collected",63481,/bOnd2yApKBVyjxchUjN1hG5E0kV.jpg,1976-02-11,81,Comedy,fr,"Jean-Pierre Marielle,Jean Rochefort,Brigitte Fossey,Bernard Blier,Claude Piéplu",Bertrand Blier,,,,Claudine Merlin,Claude Renoir,Georges Delerue,,,,
[Film83480],Ninfas diabólicas,213120,/z7AEEL6V69Zt9y9kiOMUksx28mc.jpg,1978-05-24,85,,pt,"Sérgio Hingst,Aldine Muller,Patrícia Scalvi,Mii Saki,Ewerton de Castro",John Doo,,"John Doo,Ody Fraga",,,,,,,,
[Film8366],Breaking Away,20283,/k7b5GsVJK1hfdwoYqcczN9pBba6.jpg,1979-05-24,100,"Drama,Comedy",en,"Dennis Quaid,Daniel Stern,Jackie Earle Haley,Dennis Christopher,Barbara Barrie",Peter Yates,Peter Yates,,,Cynthia Scheider,Matthew F. Leonetti,Patrick Williams,Patrizia von Brandenstein,,Betsy Cox,Marvin G. Westmore
[Film8369],Luna,30636,/u5DAKsFUzrzbmzn0G7m7ZmoalYe.jpg,1979-08-29,142,Drama,it,"Jill Clayburgh,Matthew Barry,Veronica Lazăr,Renato Salvatori,Fred Gwynne",Bernardo Bertolucci,Giovanni Bertolucci,,,Gabriella Cristiani,Vittorio Storaro,Ennio Morricone,"Maria Paola Maino,Gianni Silvestri",,Lina Nerli Taviani,Giuseppe Banchelli
[Film8405],The Little Girl Who Lives Down the Lane,19971,/lkKmgF5Z4app9E9svOtTQh3DpNs.jpg,1976-12-25,91,"Drama,Mystery,Thriller",en,"Jodie Foster,Martin Sheen,Alexis Smith,Mort Shuman,Scott Jacoby",Nicolas Gessner,Zev Braun,,,Yves Langlois,René Verzier,Christian Gaubert,Robert Prévost,,Denis Sperdouklis,
[Film8418],Trás-os-Montes,186967,/knio8qkTRPGceOzMpFBCL7tKfcV.jpg,1976-06-10,108,Documentary,pt,"Albino S. Pedro,Carlos Margarido,Mariana Margarido,Luís Felipe Ferreira,Armando Manuel","Margarida Cordeiro,António Reis","Margarida Cordeiro,António Reis",,Joaquim Pinto,"Margarida Cordeiro,António Reis",Acácio de Almeida,,,,,
[Film8421],The Wild Child,599164,/vzUYCtDe8kUdjWp62lXNqtnPCPI.jpg,1976-11-03,0,"Drama,TV Movie",en,"David Janssen,Trish Van Devere,Ben Bottoms,Joseph Bottoms,Jamie Smith-Jackson",William Hale,"Paul Wendkos,Stanley Bass",Peter Packer,,David Newhouse,Harry J. May,John Rubinstein,Robert MacKichan,,,
[Film842],The Taking of Pelham One Two Three,8333,/vNhywp9w1DVG6BytxKp4kjtaaGC.jpg,1974-10-02,104,"Crime,Action,Thriller",en,"Walter Matthau,Robert Shaw,Martin Balsam,Hector Elizondo,Earl Hindman",Joseph Sargent,"Edgar J. Scherick,Gabriel Katzka",,,"Gerald B. Greenberg,Robert Q. Lovett",Owen Roizman,David Shire,Gene Rudolf,,Anna Hill Johnstone,Irving Buchman
[Film8449],The Goalkeeper's Fear of the Penalty,42481,/v6BgxRBOxRP7IfghuHJLYmnpE26.jpg,1972-02-19,101,"Crime,Drama",de,"Arthur Brauss,Kai Fischer,Erika Pluhar,Bert Fortell,Libgart Schwarz",Wim Wenders,,Wim Wenders,,Peter Przygodda,Robby Müller,,,,,
[Film8450],Satan's Skin,26774,/NdPIOTa1mSAod9FDdIiubwbgQr.jpg,1971-01-28,97,Horror,en,"Patrick Wymark,Linda Hayden,Barry Andrews,Michele Dotrice,Wendy Padbury",Piers Haggard,"Peter L. Andrews,Malcolm B. Heyworth",Robert Wynne-Simmons,,Richard Best,Dick Bush,Marc Wilkinson,Arnold Chapkis,,,Eddie Knight
[Film845],Monty Python's Life of Brian,583,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,1979-08-17,94,Comedy,en,"Graham Chapman,John Cleese,Terry Gilliam,Eric Idle,Terry Jones",Terry Jones,John Goldstone,,,Julian Doyle,Peter Biziou,Geoffrey Burgon,Roger Christian,Terry Gilliam,"Charles Knode,Hazel Pethig",Kenteas Brine
[Film84696],Roslyn Romance (Is It Really True?),170921,/qMBWtIwW54EBlxoK5CC4rex1M2M.jpg,1976-09-26,17,,en,,Bruce Baillie,,,,,,,,,,
[Film8476],The Duellists,19067,/nqjMYlUXnmmO8Jqucow4nj9alE5.jpg,1977-08-31,100,"Drama,War",en,"Keith Carradine,Harvey Keitel,Albert Finney,Edward Fox,Cristina Raines",Ridley Scott,David Puttnam,,,Pamela Power,Frank Tidy,Howard Blake,Bryan Graves,Peter J. Hampton,Tom Rand,Sue Barradell
[Film8495],Mahler,84922,/qCA0LrryB7T2XycPREjwBI7teFP.jpg,1974-04-04,115,"Drama,Music",en,"Robert Powell,Georgina Hale,Lee Montague,Miriam Karlin,Rosalie Crutchley",Ken Russell,Roy Baird,Ken Russell,,Michael Bradsell,Dick Bush,,Ian Whittaker,,Shirley Russell,
[Film8504],A Grin Without a Cat,53197,/h6AcKObOYFrmkTa31vFfQfQCq64.jpg,1977-11-23,180,"Documentary,War,History",fr,"Laurence Guvillier,Davos Hanich,François Maspero,Yves Montand,François Périer",Chris Marker,,Chris Marker,,Chris Marker,"Pierre-William Glenn,Willy Kurant",,,,,
[Film8516],The Out of Towners,20444,/3z7hOAfvgL0PmM7UCAQpm53CWmW.jpg,1970-05-28,98,Comedy,en,"Jack Lemmon,Sandy Dennis,Sandy Baron,Anne Meara,Robert Nichols",Arthur Hiller,Paul Nathan,Neil Simon,,Fred A. Chulack,Andrew Laszlo,Quincy Jones,Charles Bailey,,,Clay Lambert
[Film8517],Two Mules for Sister Sara,11916,/2G9eM8UAM57TanLBhuPmz3jaNZG.jpg,1970-03-02,114,"Adventure,War,Western",en,"Shirley MacLaine,Clint Eastwood,Manolo Fábregas,Alberto Morin,Armando Silvestre",Don Siegel,"Carroll Case,Martin Rackin",,,"Robert F. Shugrue,Juan José Marino","Robert Surtees,Gabriel Figueroa",Ennio Morricone,José Rodríguez Granada,,"Helen Colvig,Carlos Chávez","Margarita Ortega,Frank Westmore"
[Film8522],"Hi, Mom!",42589,/l4rge37nxK6nQFQVJxgdRaBG1xS.jpg,1970-04-27,87,"Comedy,Drama",en,"Robert De Niro,Jennifer Salt,Allen Garfield,Charles Durning,Lara Parker",Brian De Palma,Charles Hirsch,,,Paul Hirsch,Robert Elfstrom,Eric Kaz,Pete Bocour,,,
[Film8525],Colossus: The Forbin Project,14801,/sV80Yj5ILTML0ive3h7a8KzCdFa.jpg,1970-04-08,100,"Science Fiction,Thriller",en,"Eric Braeden,Susan Clark,Gordon Pinsent,William Schallert,Georg Stanford Brown",Joseph Sargent,Stanley Chase,,,Folmar Blangsted,Gene Polito,Michel Colombier,"John J. Lloyd,Alexander Golitzen",,Edith Head,Bud Westmore
[Film8553],Tales From the Crypt,38939,/gVY5oWR9id9ugnCAurChhssEsCP.jpg,1972-03-09,92,Horror,en,"Joan Collins,Peter Cushing,Roy Dotrice,Richard Greene,Ian Hendry",Freddie Francis,"Max Rosenberg,Milton Subotsky",,,Teddy Darvas,Norman Warwick,Douglas Gamley,Tony Curtis,,,Roy Ashton
[Film8577],Coming Home,31657,/jBsYWNBYNEi5EhT1hC8iexcTsWT.jpg,1978-02-15,127,"Drama,Romance,War",en,"Jane Fonda,Jon Voight,Bruce Dern,Penelope Milford,Robert Carradine",Hal Ashby,Jerome Hellman,,,Don Zimmerman,Haskell Wexler,,,Michael D. Haller,Ann Roth,Gary Liddiard
[Film8583],Horror Express,,,,,,,,,,,,,,,,,,
[Film8591],Atman,174838,/nyvV8T4LCWkooqvmyJwMSLOSFCt.jpg,1975-03-30,12,"Horror,Animation",ja,,Toshio Matsumoto,,,,Toshio Matsumoto,"Kenji Takama,Hiroshi Yamazaki",,,,,
[Film864],Coffy,22021,/pceYnmWdFxlWYcvFxwZaWPnqJjQ.jpg,1973-06-13,90,"Action,Thriller,Crime",en,"Pam Grier,Robert DoQui,Sid Haig,Booker Bradshaw,William Elliott",Jack Hill,"Buzz Feitshans,Robert Papazian",,,Chuck McClelland,Paul Lohmann,,Perry Ferguson II,,,
[Film8653],Under the Blossoming Cherry Trees,108808,/w2iRTTClK2sWNrH2yRgodbn3bwg.jpg,1975-05-31,95,"Drama,Horror,Fantasy,Romance",ja,"Tomisaburō Wakayama,Shima Iwashita,Hiroko Isayama,Kō Nishimura,Hideo Kanze",Masahiro Shinoda,"Kiichi Ichikawa,Ichirô Satô",,,Sachiko Yamaji,Tatsuo Suzuki,"Toru Takemitsu,Shinichirô Ikebe","Akira Naitô,Osamu Asakura",,,
[Film8654],Jeremiah Johnson,11943,/tFiA48c0pqDAv34r9TB4OVGntZz.jpg,1972-09-10,108,"Adventure,Western,History",en,"Robert Redford,Will Geer,Delle Bolton,Josh Albee,Joaquín Martínez",Sydney Pollack,Joe Wizan,,,Thomas Stanford,Duke Callaghan,"Tim McIntire,John Rubinstein",Ted Haworth,,Wesley Jeffries,"Ken Chase,Gary Liddiard"
[Film8683],Here and Elsewhere,26298,/dkqmpmQMVqXorhaCBqbqGg5RHqz.jpg,1976-09-15,53,"Documentary,War",fr,"Jean-Luc Godard,Anne-Marie Miéville","Jean-Luc Godard,Jean-Pierre Gorin,Anne-Marie Miéville","Jean-Luc Godard,Jean-Pierre Rassam,Anne-Marie Miéville","Jean-Luc Godard,Anne-Marie Miéville",,Anne-Marie Miéville,"William Lubtchansky,Armand Marco",Jean Schwarz,,,,
[Film8695],There Was a Crooked Man...,,,,,,,,,,,,,,,,,,
[Film871],Céline and Julie Go Boating,27019,/fhXe0c87OgmqpyzbNLZg7KHGVE2.jpg,1974-09-18,193,"Comedy,Drama,Fantasy",fr,"Juliet Berto,Dominique Labourier,Bulle Ogier,Marie-France Pisier,Barbet Schroeder",Jacques Rivette,Barbet Schroeder,"Marie-France Pisier,Juliet Berto,Dominique Labourier,Bulle Ogier,Jacques Rivette,Eduardo de Gregorio",,Nicole Lubtchansky,,,,,"Jean-Luc Berne,Pierre D'Alby,Laurent Vicci",Ronaldo Abreu
[Film8776],Obsession,4780,/bGjEQLp7aF3dT3nXv4gEXnG02TI.jpg,1976-08-01,99,"Drama,Thriller,Mystery",en,"Cliff Robertson,Geneviève Bujold,John Lithgow,Sylvia Kuumba Williams,Wanda Blackman",Brian De Palma,"George Litto,Harry N. Blum",,,Paul Hirsch,Vilmos Zsigmond,Bernard Herrmann,Jack Senter,,Frank Balchus,
[Film8801],Tess,11121,/m2qx66UNTMg17CoFSGZWC7csG7M.jpg,1979-10-06,186,"Drama,Romance",en,"Nastassja Kinski,Peter Firth,Leigh Lawson,John Collin,Rosemary Martin",Roman Polanski,Claude Berri,,,Tom Priestley,"Geoffrey Unsworth,Ghislain Cloquet",Philippe Sarde,,"Jack Stephens,Pierre Guffroy",Anthony Powell,
[Film883],Saturday Night Fever,11009,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,1977-12-16,118,"Drama,Music",en,"John Travolta,Karen Lynn Gorney,Barry Miller,Joseph Cali,Julie Bovasso",John Badham,Robert Stigwood,,,David Rawlins,Ralf D. Bode,"David Shire,Barry Gibb,Robin Gibb,Maurice Gibb",,Charles Bailey,Patrizia von Brandenstein,
[Film886],The Discreet Charm of the Bourgeoisie,4593,/zN4ILX2x64PvT2jIOAHXxCOi5WA.jpg,1972-09-15,101,Comedy,fr,"Fernando Rey,Delphine Seyrig,Paul Frankeur,Bulle Ogier,Stéphane Audran",Luis Buñuel,Serge Silberman,,,Hélène Plemiannikov,Edmond Richard,,,Pierre Guffroy,Jacqueline Guyot,"Odette Berroyer,Fernande Hugi"
[Film8887],The Iron Rose,84473,/oYuU66iqkllhZiABwDeqUVcy1zJ.jpg,1973-04-12,80,Horror,fr,"Françoise Pascal,Hugues Quester,Mireille Dargent,Natalie Perrey,Michel Delesalle",Jean Rollin,Sam Selsky,Jean Rollin,,Michel Patient,Jean-Jacques Renon,Pierre Raph,,,,
[Film88981],The Child of Another,,,,,,,,,,,,,,,,,,
[Film88],Monty Python and the Holy Grail,762,/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg,1975-05-25,91,"Adventure,Comedy,Fantasy",en,"Graham Chapman,John Cleese,Eric Idle,Terry Gilliam,Terry Jones","Terry Gilliam,Terry Jones","Mark Forstater,Michael White","Terry Gilliam,Michael Palin,Terry Jones,Graham Chapman,John Cleese,Eric Idle,Thomas Malory",,John Hackney,Terry Bedford,,,Roy Forge Smith,Hazel Pethig,Pam Luke
[Film891],Mr. Klein,58925,/6FRa43WgyhIXzMYLO3yxDb0OY6O.jpg,1976-09-23,123,"Crime,Drama,Mystery,Thriller,War",fr,"Alain Delon,Jeanne Moreau,Francine Bergé,Juliet Berto,Jean Bouise",Joseph Losey,"Alain Delon,Raymond Danon,Jean Bolvary,Roland Girard,Sergio Bonotti,Robert Kuperberg,Norbert Saada",,,"Marie Castro-Vazquez,Henri Lanoë,Michèle Neny",Gerry Fisher,"Egisto Macchi,Pierre Porte",Alexandre Trauner,,"Annalisa Nasalli-Rocca,Colette Baudot","Michel Deruelle,Françoise Andrejka"
[Film8934],The Crazies,29425,/xSNgBJL9WKMHwl42gZXeRsQXFa1.jpg,1973-03-16,103,"Action,Horror,Thriller,Science Fiction",en,"Lane Carroll,Will MacMillan,Harold Wayne Jones,Lynn Lowry,Lloyd Hollar",George A. Romero,A.C. Croft,,,George A. Romero,S. William Hinzman,Bruce Roberts,,,,Bonnie Priore
[Film89469],The United States of America,380429,/bEOuAwzd8l1hB5MSOHYbGrGfTa6.jpg,1975-03-05,27,Documentary,en,,"Bette Gordon,James Benning",,,,,,,,,,
[Film8947],Rancho Deluxe,42261,/1eoX9LIRA1dhJzLSoVw7Oig0DSf.jpg,1975-03-14,93,"Comedy,Western,Romance",en,"Jeff Bridges,Sam Waterston,Elizabeth Ashley,Clifton James,Slim Pickens",Frank Perry,Elliott Kastner,Thomas McGuane,,Sidney Katz,William A. Fraker,Jimmy Buffett,,Michael D. Haller,,Bob Stein
[Film8980],Kelly's Heroes,11589,/1EDg4nmLFNYiOUoNgo6WiPrAMif.jpg,1970-01-01,144,"Adventure,Comedy,War",en,"Clint Eastwood,Telly Savalas,Don Rickles,Carroll O'Connor,Donald Sutherland",Brian G. Hutton,"Gabriel Katzka,Sidney Beckerman,Irving L. Leonard,Harold Loeb",,,John Jympson,Gabriel Figueroa,Lalo Schifrin,,John Barry,,Trevor Crole-Rees
[Film8981],Impotent,436805,/hPRhF4KXJnowkKc2cePZ614NHKv.jpg,1979-01-01,43,,en,,Norman Yonemoto,,,,,,,,,,
